1630629380362999808,-0.11318,0.00278,0.01296,0.74856,0.10060,-0.62618,0.19350,0.03894,-0.04563,0.00760,
1630629380496000000,-0.10782,-0.00544,0.01291,0.74339,0.10646,-0.63038,0.19662,0.01910,-0.04826,0.01149,
1630629380628999936,-0.10384,-0.00994,0.01517,0.73915,0.10915,-0.63421,0.19879,0.00665,-0.03303,0.01315,
1630629380762000128,-0.09621,-0.01921,0.01820,0.73496,0.11642,-0.63702,0.20120,-0.01435,-0.04961,0.01606,
1630629380895000064,-0.09373,-0.02812,0.02179,0.73146,0.12454,-0.63842,0.20466,0.00134,-0.06495,0.01889,
1630629381028999936,-0.08299,-0.03919,0.02345,0.72824,0.13273,-0.63875,0.20986,0.04184,-0.07539,0.02310,
1630629381165999872,-0.07322,-0.04752,0.02427,0.72287,0.13778,-0.64111,0.21782,0.06766,-0.06084,0.01731,
1630629381298000128,-0.07226,-0.03763,0.02444,0.72214,0.13599,-0.64018,0.22403,0.06514,-0.03093,0.00258,
1630629381431000064,-0.06085,-0.03697,0.02436,0.71810,0.14437,-0.63983,0.23262,0.05211,-0.04908,-0.00125,
1630629381565999872,-0.04820,-0.04725,0.02300,0.71059,0.15476,-0.64185,0.24321,0.08143,-0.07249,0.00829,
1630629381697999872,-0.03527,-0.06310,0.02310,0.70302,0.16454,-0.64650,0.24642,0.04799,-0.06795,0.03673,
1630629381829999872,-0.02908,-0.06051,0.02243,0.69497,0.17270,-0.64903,0.25682,0.01699,-0.01604,0.01943,
1630629381963000064,-0.02465,-0.06715,0.02862,0.68861,0.18529,-0.64591,0.27254,-0.05156,-0.00445,-0.02447,
1630629382096000000,-0.01939,-0.08190,0.03953,0.68359,0.18530,-0.64713,0.28213,-0.07443,-0.00607,0.03351,
1630629382229000192,-0.01495,-0.08862,0.04878,0.68115,0.19168,-0.64444,0.28980,-0.07553,0.01403,0.06030,
1630629382364000000,-0.00975,-0.09159,0.05786,0.68062,0.19839,-0.63973,0.29689,-0.05530,0.04470,0.02359,
1630629382496000000,-0.00131,-0.09075,0.05863,0.68138,0.18802,-0.64006,0.30116,-0.01224,0.07758,0.03243,
1630629382630000128,0.00070,-0.08733,0.06035,0.67949,0.19255,-0.63804,0.30680,-0.03546,0.05472,0.04258,
1630629382768000000,0.00718,-0.08657,0.06315,0.67926,0.20382,-0.63373,0.30894,-0.03185,0.05878,0.05861,
1630629382897000192,0.00818,-0.08458,0.05523,0.67459,0.21463,-0.63294,0.31346,-0.03826,0.04169,0.05516,
1630629383028999936,0.00856,-0.07785,0.05538,0.67366,0.22664,-0.62785,0.31722,-0.06986,0.02455,0.01113,
1630629383161999872,0.01416,-0.06847,0.05615,0.67241,0.23357,-0.62424,0.32193,-0.01785,0.00397,0.00440,
1630629383296000000,0.02073,-0.06758,0.06263,0.67139,0.24740,-0.61681,0.32798,0.01816,-0.01710,0.03242,
1630629383428999936,0.03480,-0.06807,0.06461,0.66978,0.24882,-0.61726,0.32935,0.07328,-0.02154,-0.00274,
1630629383564000000,0.04727,-0.06584,0.06549,0.66976,0.24893,-0.61417,0.33504,0.11855,-0.00411,0.00226,
1630629383696000000,0.06110,-0.07074,0.06353,0.66599,0.25035,-0.61499,0.33995,0.12009,-0.02065,0.01931,
1630629383828999936,0.07656,-0.07459,0.06270,0.66033,0.25630,-0.61393,0.34837,0.11485,-0.01943,0.02039,
1630629383964999936,0.09008,-0.07618,0.06089,0.65123,0.26648,-0.61219,0.36070,0.07862,-0.05683,0.01034,
1630629384096000000,0.10276,-0.08328,0.06025,0.64397,0.27350,-0.61018,0.37173,0.07096,-0.05336,-0.00576,
1630629384230000128,0.11875,-0.08615,0.06047,0.63610,0.28245,-0.60497,0.38679,0.00808,-0.04165,-0.04551,
1630629384364999936,0.12595,-0.08693,0.06472,0.63180,0.28854,-0.60108,0.39531,-0.01809,-0.02198,0.00881,
1630629384497999872,0.13158,-0.07809,0.07442,0.63169,0.29434,-0.59369,0.40233,-0.03049,0.03165,0.00631,
1630629384631000064,0.13575,-0.05927,0.08013,0.63617,0.28752,-0.59344,0.40057,-0.03243,0.09557,-0.00001,
1630629384765000192,0.13107,-0.04309,0.07975,0.63843,0.28363,-0.59666,0.39492,-0.04373,0.09277,0.02320,
1630629384898000128,0.11948,-0.02719,0.07913,0.63639,0.28747,-0.59877,0.39222,-0.07805,0.07764,0.02147,
1630629385029999872,0.12252,-0.01376,0.07680,0.63195,0.29830,-0.59440,0.39793,-0.05693,0.06471,0.04921,
1630629385163000064,0.12005,-0.00198,0.07980,0.63248,0.31536,-0.58364,0.39987,-0.00985,0.03713,0.00280,
1630629385295000064,0.12372,0.00010,0.08167,0.62966,0.32240,-0.57992,0.40407,0.02724,0.01020,0.02271,
1630629385428000000,0.13141,-0.00358,0.08381,0.63338,0.32106,-0.57880,0.40093,0.07539,0.00571,0.00838,
1630629385562000128,0.13726,0.00005,0.08536,0.63151,0.32043,-0.57752,0.40621,0.09186,-0.01071,0.00134,
1630629385694000128,0.15053,0.00190,0.08792,0.63196,0.32023,-0.57518,0.40896,0.13150,-0.01897,0.00492,
1630629385828000000,0.16516,-0.00525,0.08770,0.62752,0.32221,-0.57489,0.41461,0.13424,-0.04996,0.00171,
1630629385961999872,0.17635,-0.00991,0.08626,0.62117,0.32507,-0.57188,0.42594,0.13652,-0.05234,0.03232,
1630629386095000064,0.19011,-0.01463,0.09232,0.61782,0.32871,-0.57301,0.42651,0.08052,-0.09594,0.05411,
1630629386229000192,0.19432,-0.01536,0.08932,0.60918,0.33602,-0.57016,0.43692,0.02256,-0.08362,0.00314,
1630629386360999936,0.20293,-0.01696,0.08442,0.60156,0.34276,-0.56270,0.45168,0.00392,-0.08338,-0.03634,
1630629386494999808,0.21263,-0.01619,0.08811,0.59720,0.35116,-0.55601,0.45924,-0.01087,-0.04289,-0.00359,
1630629386628999936,0.21802,-0.00947,0.09614,0.59571,0.36076,-0.54546,0.46632,-0.03114,0.04525,-0.03237,
1630629386760999936,0.21847,0.01283,0.10305,0.59370,0.36230,-0.53980,0.47421,-0.04534,0.13996,-0.00844,
1630629386894000128,0.21461,0.03530,0.10374,0.59545,0.35583,-0.54636,0.46937,-0.06223,0.13753,0.00996,
1630629387028000000,0.21163,0.04305,0.10181,0.59465,0.35706,-0.54737,0.46828,-0.06044,0.12163,0.04527,
1630629387160999936,0.19828,0.06195,0.10308,0.59292,0.35949,-0.54842,0.46739,-0.05687,0.10317,0.03258,
1630629387295000064,0.20245,0.06854,0.10280,0.58838,0.37407,-0.53966,0.47185,0.00215,0.06533,0.01430,
1630629387428999936,0.19678,0.07814,0.10310,0.59207,0.37554,-0.53617,0.47006,0.03431,0.04268,0.01866,
1630629387563000064,0.20062,0.08246,0.10367,0.60083,0.36799,-0.54175,0.45836,0.04576,0.01836,0.01745,
1630629387694999808,0.19280,0.09949,0.10703,0.60613,0.35893,-0.54552,0.45408,0.04177,0.00090,0.01331,
1630629387828999936,0.20545,0.10035,0.10734,0.60417,0.36153,-0.54385,0.45661,0.10967,0.01323,0.00656,
1630629387961999872,0.21087,0.11192,0.10703,0.60328,0.36415,-0.54385,0.45571,0.13507,0.01961,0.00138,
1630629388096999936,0.23911,0.10606,0.10271,0.59578,0.36950,-0.54251,0.46281,0.16712,-0.01545,0.01801,
1630629388229000192,0.25890,0.09881,0.10442,0.59004,0.37252,-0.54112,0.46933,0.15939,-0.04709,-0.00734,
1630629388360000000,0.27229,0.09567,0.10663,0.58276,0.37315,-0.53996,0.47916,0.11857,-0.03860,-0.01592,
1630629388496000000,0.28130,0.10170,0.11350,0.57750,0.37134,-0.53753,0.48956,0.04140,-0.00370,-0.00374,
1630629388628000000,0.26980,0.11521,0.12389,0.57748,0.36892,-0.53214,0.49724,-0.02889,0.03373,0.02840,
1630629388762000128,0.27554,0.12113,0.12913,0.57308,0.36721,-0.52895,0.50689,-0.02950,0.07267,0.03161,
1630629388894000128,0.26855,0.14456,0.12819,0.57531,0.36387,-0.53197,0.50361,-0.04440,0.11678,0.00607,
1630629389026000128,0.26490,0.15719,0.12732,0.57637,0.36820,-0.52951,0.50185,-0.04721,0.12297,0.02746,
1630629389160000000,0.24796,0.17777,0.12583,0.58502,0.36707,-0.53193,0.48996,-0.05070,0.10675,0.00917,
1630629389295000064,0.24098,0.18888,0.12576,0.59003,0.37075,-0.53051,0.48266,-0.04777,0.07864,-0.01879,
1630629389427000064,0.23416,0.19808,0.12734,0.59829,0.36472,-0.53351,0.47371,-0.03359,0.05255,0.01135,
1630629389560000000,0.22524,0.20136,0.13034,0.59966,0.36867,-0.52877,0.47423,0.04211,0.01488,0.02069,
1630629389694000128,0.23424,0.20251,0.13061,0.59918,0.36791,-0.53008,0.47396,0.10833,0.00471,0.01317,
1630629389829999872,0.23116,0.21350,0.12867,0.59873,0.36635,-0.53048,0.47529,0.13846,0.01155,-0.02264,
1630629389960999936,0.25284,0.21318,0.12699,0.59457,0.36925,-0.53172,0.47688,0.17441,-0.00564,-0.01391,
1630629390094000128,0.26966,0.20794,0.12458,0.58805,0.37327,-0.53140,0.48216,0.19186,-0.01973,0.02474,
1630629390226000128,0.27539,0.21817,0.12738,0.58670,0.37330,-0.53235,0.48274,0.17558,-0.02789,0.00284,
1630629390358000128,0.29026,0.21549,0.13023,0.57977,0.37501,-0.52879,0.49357,0.13071,-0.03471,-0.01991,
1630629390492999936,0.29253,0.22121,0.14009,0.57640,0.37170,-0.52409,0.50490,0.07315,-0.00220,0.02209,
1630629390625999872,0.29166,0.23052,0.15130,0.57666,0.37456,-0.51428,0.51252,-0.00231,0.05199,0.06930,
1630629390760999936,0.28249,0.24673,0.15323,0.57906,0.37871,-0.50907,0.51198,-0.05241,0.07688,0.01937,
1630629390896000000,0.26937,0.26131,0.14999,0.58459,0.37443,-0.51244,0.50544,-0.07520,0.10330,0.00017,
1630629391028000000,0.26537,0.27006,0.14627,0.58197,0.37924,-0.51279,0.50451,-0.07286,0.10559,0.00889,
1630629391161999872,0.25435,0.28437,0.14399,0.58247,0.38278,-0.51230,0.50176,-0.04127,0.07725,0.00314,
1630629391296000000,0.25341,0.28988,0.14086,0.58298,0.38965,-0.51313,0.49498,-0.02965,0.07560,-0.01506,
1630629391427000064,0.23581,0.30758,0.14636,0.58747,0.38881,-0.51060,0.49295,-0.01230,0.07106,0.01797,
1630629391560000000,0.23381,0.31507,0.15175,0.59397,0.38860,-0.50775,0.48824,-0.00052,0.05490,0.00088,
1630629391693000192,0.23096,0.31978,0.15530,0.59699,0.38559,-0.50742,0.48729,0.03824,0.01741,0.01850,
1630629391825999872,0.24282,0.31878,0.15553,0.59465,0.38647,-0.50700,0.48988,0.10020,0.03006,0.00518,
1630629391959000064,0.24895,0.32872,0.15412,0.59287,0.38605,-0.50873,0.49057,0.13852,0.03266,-0.00283,
1630629392092999936,0.27446,0.32808,0.14969,0.58041,0.39318,-0.51123,0.49717,0.19505,0.04029,0.00701,
1630629392226000128,0.29001,0.33899,0.14979,0.57508,0.39953,-0.50656,0.50304,0.19441,0.02780,0.01623,
1630629392359000064,0.30814,0.33728,0.15227,0.56721,0.40221,-0.50711,0.50925,0.16191,-0.01772,-0.01857,
1630629392492999936,0.30101,0.35165,0.15727,0.56366,0.39897,-0.50439,0.51836,0.05259,0.03233,0.00703,
1630629392624999936,0.29956,0.36492,0.16827,0.56450,0.39644,-0.49971,0.52389,-0.01417,0.06609,0.03543,
1630629392760999936,0.29972,0.37365,0.17076,0.56313,0.39783,-0.49620,0.52764,-0.02449,0.08426,0.01173,
1630629392895000064,0.30045,0.38059,0.16901,0.56044,0.39850,-0.49606,0.53012,-0.04442,0.09695,0.00421,
1630629393026000128,0.29308,0.39321,0.16522,0.56116,0.39645,-0.50180,0.52548,-0.06422,0.10987,-0.00264,
1630629393160000000,0.28809,0.40384,0.16647,0.56270,0.39646,-0.50113,0.52446,-0.05380,0.11296,0.04314,
1630629393292000000,0.27396,0.41759,0.16677,0.56619,0.40087,-0.50129,0.51714,-0.06835,0.07481,-0.00704,
1630629393426000128,0.27170,0.42417,0.16642,0.56876,0.40292,-0.50181,0.51220,-0.01011,0.05346,0.01103,
1630629393559000064,0.26441,0.42936,0.17378,0.57568,0.40643,-0.49215,0.51107,0.02974,0.01962,0.01139,
1630629393692000000,0.26444,0.43451,0.17717,0.57898,0.40136,-0.49487,0.50872,0.03747,-0.01444,0.02762,
1630629393826999808,0.26308,0.44394,0.17969,0.58179,0.39936,-0.49277,0.50912,0.06595,0.04072,0.00595,
1630629393960999936,0.27313,0.44766,0.18003,0.58051,0.40034,-0.49117,0.51137,0.09904,0.03064,0.01733,
1630629394094000128,0.28570,0.45447,0.17647,0.57332,0.40702,-0.49273,0.51270,0.12838,0.01781,-0.00543,
1630629394226000128,0.30656,0.45923,0.17593,0.56277,0.41255,-0.48988,0.52259,0.17120,0.02326,0.04612,
1630629394359000064,0.32306,0.46781,0.17951,0.55576,0.41983,-0.48721,0.52678,0.14935,0.00995,0.01491,
1630629394491000064,0.33162,0.47021,0.18025,0.54355,0.42212,-0.48585,0.53881,0.07949,0.03241,-0.03770,
1630629394625999872,0.32611,0.49176,0.18670,0.54645,0.41771,-0.48019,0.54436,0.00581,0.09354,0.01242,
1630629394759000064,0.32402,0.49693,0.19494,0.54779,0.41904,-0.47706,0.54474,-0.03467,0.08892,0.02903,
1630629394891000064,0.32336,0.50410,0.19872,0.54803,0.41677,-0.47344,0.54938,-0.06469,0.10720,0.02020,
1630629395026000128,0.31376,0.51292,0.19617,0.54775,0.41426,-0.47988,0.54596,-0.07578,0.09416,0.00035,
1630629395157999872,0.30639,0.51978,0.19310,0.54963,0.41118,-0.48374,0.54299,-0.10588,0.07117,0.03474,
1630629395292000000,0.28690,0.52644,0.19762,0.54523,0.41127,-0.49380,0.53828,-0.13616,0.02622,0.06941,
1630629395424000000,0.29038,0.53589,0.18644,0.54613,0.42444,-0.48992,0.53062,-0.06208,0.07789,-0.01798,
1630629395556999936,0.29674,0.54546,0.18329,0.54837,0.42941,-0.48559,0.52830,0.04217,0.05482,-0.02464,
1630629395692000000,0.30595,0.54100,0.18252,0.55158,0.43500,-0.48172,0.52392,0.10671,-0.00929,-0.02902,
1630629395824000000,0.31519,0.55023,0.18519,0.55413,0.42712,-0.48126,0.52811,0.13284,0.00251,-0.01227,
1630629395960999936,0.31932,0.54917,0.19203,0.55208,0.42326,-0.48342,0.53138,0.12299,-0.01021,0.03138,
1630629396089999872,0.32343,0.55894,0.20068,0.54696,0.42643,-0.47822,0.53880,0.10529,0.02554,0.02710,
1630629396224999936,0.33702,0.56954,0.20264,0.53920,0.43183,-0.47539,0.54479,0.10927,0.04393,0.04297,
1630629396359000064,0.34907,0.58373,0.20425,0.52936,0.44225,-0.46883,0.55171,0.11165,0.03251,0.02736,
1630629396491000064,0.35853,0.59484,0.20568,0.52252,0.44347,-0.46536,0.56013,0.08473,0.05245,0.01393,
1630629396624000000,0.36653,0.60181,0.21290,0.51791,0.44676,-0.45936,0.56670,0.03815,0.04696,-0.01684,
1630629396756999936,0.37103,0.61201,0.21356,0.50977,0.44963,-0.45363,0.57636,0.00913,0.05327,0.01160,
1630629396890000128,0.36931,0.61295,0.22028,0.50590,0.45079,-0.44765,0.58349,-0.06128,0.06692,0.02697,
1630629397028999936,0.36310,0.62356,0.22164,0.49908,0.45788,-0.44027,0.58943,-0.07697,0.07359,0.05004,
1630629397161999872,0.35147,0.63266,0.21874,0.50295,0.45486,-0.44413,0.58557,-0.10860,0.08355,0.00771,
1630629397290999808,0.33788,0.63899,0.21409,0.50402,0.45615,-0.44811,0.58060,-0.12221,0.06563,0.01547,
1630629397423000064,0.32379,0.64252,0.21083,0.50927,0.45684,-0.45141,0.57286,-0.11217,0.06537,-0.01476,
1630629397560000000,0.30983,0.65098,0.21151,0.51813,0.45412,-0.45446,0.56460,-0.08630,0.05564,-0.00692,
1630629397692000000,0.30420,0.65865,0.21120,0.52932,0.44818,-0.46115,0.55344,-0.03370,0.05062,-0.01402,
1630629397824000000,0.30101,0.65752,0.21388,0.53948,0.44628,-0.45960,0.54642,0.03852,0.01138,0.02612,
1630629397956999936,0.30205,0.66709,0.21802,0.54255,0.44503,-0.45952,0.54445,0.09751,0.03982,0.02633,
1630629398089999872,0.31575,0.67431,0.21878,0.54256,0.44432,-0.45673,0.54736,0.15263,0.10850,-0.02466,
1630629398226000128,0.33314,0.69076,0.21724,0.53770,0.44324,-0.45910,0.55104,0.18267,0.11912,-0.00202,
1630629398355000064,0.35478,0.69525,0.21168,0.53034,0.45022,-0.45871,0.55283,0.22380,0.09639,0.01889,
1630629398491000064,0.38654,0.70593,0.21173,0.52283,0.45742,-0.45490,0.55720,0.23022,0.06233,0.00240,
1630629398624999936,0.38965,0.70176,0.21066,0.51291,0.45764,-0.45544,0.56574,0.14058,0.00922,-0.02827,
1630629398756999936,0.39443,0.70574,0.21684,0.50236,0.45765,-0.45271,0.57727,0.07568,0.00612,-0.00459,
1630629398888999936,0.39146,0.69437,0.21730,0.50520,0.45507,-0.44688,0.58136,0.00415,-0.01062,0.01145,
1630629399023000064,0.37939,0.69077,0.22529,0.50571,0.45548,-0.44369,0.58304,-0.06882,-0.02524,0.02394,
1630629399157000192,0.36122,0.69742,0.23440,0.50905,0.45122,-0.44371,0.58343,-0.12200,-0.00056,0.03528,
1630629399292000000,0.34794,0.70845,0.24178,0.51244,0.45343,-0.44618,0.57683,-0.13861,0.01498,0.05626,
1630629399423000064,0.33288,0.71672,0.23814,0.51885,0.45333,-0.44768,0.56997,-0.15414,0.03407,0.03699,
1630629399556000000,0.31982,0.72535,0.23963,0.52294,0.45626,-0.44781,0.56376,-0.12010,0.02237,0.01025,
1630629399690000128,0.31952,0.74443,0.23539,0.52662,0.45403,-0.44964,0.56067,-0.02467,0.06327,-0.01724,
1630629399822000128,0.31786,0.75769,0.23473,0.53481,0.45082,-0.44866,0.55628,0.03016,0.09751,-0.00601,
1630629399956000000,0.32301,0.76747,0.23910,0.53798,0.44812,-0.44768,0.55619,0.06943,0.07733,0.01372,
1630629400089999872,0.32309,0.77984,0.23937,0.54058,0.44494,-0.45300,0.55191,0.10409,0.08790,0.00945,
1630629400224000000,0.34112,0.78496,0.24005,0.53729,0.44741,-0.45379,0.55247,0.15250,0.05529,0.01853,
1630629400359000064,0.35615,0.78625,0.23442,0.53241,0.44883,-0.46189,0.54932,0.19195,0.05529,0.02058,
1630629400490000128,0.38086,0.79542,0.23162,0.52724,0.45278,-0.45960,0.55297,0.20878,0.05812,-0.01307,
1630629400621999872,0.40266,0.78652,0.22527,0.51945,0.45121,-0.46079,0.56058,0.18712,-0.03295,-0.04967,
1630629400756000000,0.42143,0.78263,0.22075,0.51241,0.44949,-0.45999,0.56904,0.14538,-0.03889,-0.01859,
1630629400890000128,0.40671,0.78817,0.23195,0.51361,0.44495,-0.45818,0.57297,0.04813,-0.05194,0.00422,
1630629401023000064,0.40379,0.79566,0.24137,0.51029,0.44584,-0.45111,0.58080,-0.01461,0.00277,0.01651,
1630629401156000000,0.37663,0.80831,0.25363,0.51890,0.43885,-0.45356,0.57657,-0.09199,0.01974,0.05212,
1630629401288999936,0.35491,0.81964,0.26171,0.52571,0.43675,-0.45524,0.57064,-0.15252,0.07128,0.04397,
1630629401421999872,0.32576,0.83768,0.26533,0.53941,0.43592,-0.45181,0.56114,-0.17433,0.08557,0.04730,
1630629401555000064,0.31921,0.84784,0.26354,0.54273,0.43970,-0.45354,0.55354,-0.13314,0.05047,0.01621,
1630629401690000128,0.30871,0.86160,0.25984,0.54750,0.43629,-0.45605,0.54946,-0.07170,0.07703,-0.00517,
1630629401822000128,0.30070,0.86929,0.26289,0.55960,0.43127,-0.45468,0.54233,0.02513,0.07993,0.01795,
1630629401954999808,0.30949,0.88429,0.26389,0.56082,0.42608,-0.45759,0.54272,0.09353,0.09246,0.00107,
1630629402088000000,0.31356,0.88561,0.26478,0.56495,0.42118,-0.46105,0.53931,0.14589,0.07308,-0.00556,
1630629402221999872,0.32914,0.88733,0.26066,0.56712,0.42167,-0.46498,0.53326,0.20869,0.04253,-0.01321,
1630629402355000064,0.35965,0.89356,0.25818,0.56030,0.42131,-0.46270,0.54265,0.25540,0.07304,0.00632,
1630629402489000192,0.37848,0.88910,0.26460,0.55912,0.41958,-0.46323,0.54475,0.22736,-0.01164,0.04131,
1630629402620999936,0.39251,0.88744,0.26471,0.55065,0.41961,-0.46594,0.55101,0.15665,-0.04985,0.00320,
1630629402755000064,0.38750,0.89094,0.26807,0.55268,0.41513,-0.46391,0.55408,0.05678,-0.01852,0.01028,
1630629402888000000,0.38771,0.88759,0.27285,0.54843,0.41298,-0.46164,0.56175,0.00268,-0.02799,0.00317,
1630629403020999936,0.36792,0.89136,0.27741,0.55222,0.40572,-0.46294,0.56225,-0.05705,-0.00640,-0.00400,
1630629403154000128,0.34698,0.90527,0.28365,0.55358,0.39661,-0.46888,0.56249,-0.08755,0.06327,0.04958,
1630629403288000000,0.31610,0.93086,0.29091,0.57322,0.38849,-0.47257,0.54513,-0.09927,0.14668,0.04403,
1630629403421999872,0.29573,0.95911,0.29737,0.58520,0.38054,-0.47620,0.53476,-0.11760,0.18465,0.03649,
1630629403555000064,0.29297,0.95989,0.29429,0.59950,0.37637,-0.48346,0.51499,-0.05606,0.09707,0.02591,
1630629403690000128,0.27834,0.97372,0.29482,0.61844,0.36340,-0.48886,0.49648,0.00041,0.06118,0.00495,
1630629403821000192,0.27013,0.98471,0.29572,0.63622,0.34888,-0.49422,0.47880,0.05298,0.04609,0.01050,
1630629403954999808,0.27412,0.98949,0.29320,0.65000,0.33430,-0.50215,0.46216,0.11277,0.04701,-0.01782,
1630629404088999936,0.28106,0.99803,0.29157,0.65847,0.32023,-0.51061,0.45072,0.14397,0.03551,-0.00754,
1630629404221999872,0.28087,1.01268,0.28838,0.66539,0.31600,-0.51308,0.44063,0.13311,0.06384,-0.01140,
1630629404354000128,0.27515,1.02409,0.29036,0.67165,0.30701,-0.51776,0.43193,0.12209,0.07798,0.00119,
1630629404488000000,0.28167,1.04319,0.29258,0.68186,0.29452,-0.52727,0.41269,0.14429,0.07517,0.00268,
1630629404620999936,0.28732,1.04592,0.28614,0.69091,0.28138,-0.53687,0.39401,0.12290,0.03684,-0.04009,
1630629404753999872,0.28420,1.04210,0.28114,0.69979,0.26703,-0.54516,0.37654,0.08989,-0.01438,-0.01616,
1630629404888000000,0.29327,1.05317,0.28294,0.71453,0.24208,-0.55146,0.35601,0.03566,-0.00816,-0.00633,
1630629405020000000,0.29685,1.05661,0.28424,0.72485,0.22309,-0.55652,0.33926,0.02953,0.01654,-0.01701,
1630629405153000192,0.30667,1.06326,0.28360,0.73625,0.20852,-0.55873,0.31981,0.00419,0.02145,-0.02815,
1630629405286000128,0.31230,1.07151,0.28006,0.74238,0.19348,-0.56491,0.30385,-0.00489,0.05057,-0.00268,
1630629405420000000,0.31898,1.08288,0.28095,0.75136,0.18808,-0.56607,0.28220,0.00854,0.04678,0.03553,
1630629405553999872,0.32616,1.09461,0.28204,0.75497,0.18331,-0.57286,0.26124,0.01670,0.04302,-0.00212,
1630629405688000000,0.33014,1.09926,0.28001,0.76330,0.17567,-0.57466,0.23722,0.03888,-0.00934,-0.05416,
1630629405820000000,0.32770,1.09512,0.26688,0.76809,0.15970,-0.58337,0.21024,0.01192,-0.11929,-0.05563,
1630629405953000192,0.32543,1.07895,0.25889,0.77248,0.14795,-0.58633,0.19393,0.03598,-0.18644,-0.07296,
1630629406086999808,0.33640,1.05922,0.25412,0.77815,0.13976,-0.58425,0.18330,0.11954,-0.23572,-0.06284,
1630629406220999936,0.34717,1.03019,0.24855,0.78134,0.12911,-0.58544,0.17348,0.13458,-0.30629,-0.06408,
1630629406354000128,0.36030,0.99620,0.24315,0.77820,0.12669,-0.59063,0.17181,0.12734,-0.34079,-0.04616,
1630629406487000064,0.38353,0.96018,0.22630,0.77687,0.12784,-0.59091,0.17593,0.17171,-0.34598,-0.06177,
1630629406624000000,0.40998,0.91418,0.21964,0.77478,0.12595,-0.59399,0.17612,0.16641,-0.38911,-0.06186,
1630629406753999872,0.44360,0.89314,0.21913,0.77346,0.11823,-0.59704,0.17700,0.16166,-0.35506,-0.05954,
1630629406885999872,0.47402,0.87410,0.22586,0.77451,0.11191,-0.59720,0.17598,0.16499,-0.30596,-0.05588,
1630629407019000064,0.46594,0.94894,0.25094,0.78247,0.09605,-0.59452,0.15834,0.12973,-0.10985,-0.00454,
1630629407154000128,0.45731,0.98009,0.26355,0.78697,0.08293,-0.59477,0.14161,0.08516,-0.03240,0.03239,
1630629407286000128,0.47206,1.00117,0.26830,0.79269,0.06786,-0.59306,0.12378,0.12126,0.04110,0.00150,
1630629407420999936,0.48722,1.01576,0.26570,0.79408,0.05027,-0.59712,0.10177,0.09749,0.07084,0.01169,
1630629407552999936,0.49823,1.02935,0.26294,0.79674,0.04144,-0.59784,0.07796,0.08127,0.10391,0.00533,
1630629407686000128,0.48935,1.03991,0.25458,0.79637,0.02787,-0.60143,0.05750,0.03726,0.08023,0.00471,
1630629407821000192,0.48671,1.04156,0.25588,0.79814,0.02312,-0.60083,0.03805,0.03506,-0.01818,-0.01530,
1630629407952000000,0.48242,1.02848,0.25306,0.79954,0.01739,-0.60012,0.01714,0.01066,-0.12124,-0.00096,
1630629408088999936,0.46924,1.01731,0.24792,0.79952,0.00628,-0.60061,0.00047,-0.00145,-0.16255,-0.02674,
1630629408219000064,0.47872,1.00059,0.24597,0.79964,0.00180,-0.60045,-0.00631,0.03692,-0.20289,-0.04475,
1630629408352000000,0.49581,0.98604,0.24264,0.79996,-0.00753,-0.59995,-0.00841,0.08806,-0.21560,-0.05006,
